RT,Avai,Thr,Late,Place,Label
3609.0,63.9,19.7,0.0,1,0.60034
1140.0,65.2,6.6,0.0,3,0.6388
1288.5,21.5,16.5,0.0,3,0.55933
3818.1,45.1,14.1,0.0,1,0.53684
2003.3,73.6,20.7,0.0,3,0.68396
812.9,62.4,2.5,0.0,2,0.618
3811.0,71.5,28.2,0.0,1,0.63561
1259.1,33.6,24.7,0.0,1,0.59357
4585.8,43.7,20.3,0.0,3,0.53117
4458.4,47.4,33.9,0.0,1,0.57278
1382.7,26.0,2.3,0.0,1,0.51683
165.4,81.0,41.4,0.0,1,0.78796
2392.3,72.7,32.8,0.0,1,0.69109
3461.0,10.6,3.4,0.0,0,0.44824
2247.4,45.2,17.1,0.0,0,0.59953
4722.4,7.5,2.4,0.0,0,0.4065
3057.8,66.9,4.7,0.0,3,0.59447
777.9,38.9,8.2,0.0,3,0.58135
3051.1,24.9,5.7,0.0,3,0.48899
78.1,20.6,21.7,0.0,1,0.58395
2654.8,59.7,10.1,0.0,2,0.5882
3661.1,14.1,3.0,0.0,2,0.43709
3749.8,68.2,10.8,0.0,3,0.58849
2276.7,48.2,17.7,0.0,1,0.58555
3298.0,34.5,24.1,0.0,0,0.56394
3513.8,68.5,17.1,0.0,3,0.61089
3688.1,33.9,4.4,0.0,3,0.48626
3003.8,44.4,10.9,0.0,0,0.5631
2846.9,7.6,38.8,0.0,1,0.52824
4687.3,72.8,16.9,0.0,3,0.60118
1919.4,49.2,7.2,0.0,1,0.56833
1603.8,17.4,29.9,0.0,1,0.55812
343.5,40.4,10.7,0.0,0,0.61909
1426.3,9.8,18.6,0.0,1,0.51279
2825.5,78.5,40.0,0.0,2,0.70168
2528.2,97.4,40.9,0.0,3,0.77036
791.5,69.4,4.9,0.0,2,0.65321
2401.0,23.7,35.3,0.0,2,0.56557
708.6,81.1,17.4,0.0,0,0.72841
1260.0,39.3,13.2,0.0,3,0.59615
1495.4,16.8,32.3,0.0,2,0.56703
1156.5,70.8,7.5,0.0,1,0.64976
271.9,10.1,14.7,0.0,1,0.5315
4552.8,24.5,10.7,0.0,1,0.46114
1220.4,47.9,32.8,0.0,1,0.64923
4104.6,22.5,37.4,0.0,3,0.53782
2496.5,28.3,19.9,0.0,0,0.55788
2161.6,25.8,18.6,0.0,3,0.54603
3956.2,69.4,27.8,0.0,0,0.64399
103.5,35.0,17.5,0.0,3,0.62084
980.1,7.6,40.4,0.0,3,0.58954
44.2,73.6,40.6,0.0,1,0.76942
554.6,9.8,37.1,0.0,1,0.58373
2483.6,71.8,34.2,0.0,2,0.68818
3528.8,59.5,21.9,0.0,3,0.61337
4180.7,65.5,27.9,0.0,3,0.61515
2756.0,33.0,28.4,0.0,2,0.56539
1610.3,21.8,9.5,0.0,0,0.53794
1363.3,84.8,27.4,0.0,3,0.74154
4225.4,83.9,23.9,0.0,2,0.6413
3551.4,85.5,27.5,0.0,2,0.66893
3761.4,35.4,0.4,0.0,2,0.4805
3318.8,12.1,35.8,0.0,3,0.5327
2465.2,38.5,11.7,0.0,2,0.54099
4549.3,49.7,38.8,0.0,3,0.59808
3609.9,20.2,42.2,0.0,2,0.54932
2197.8,9.7,19.3,0.0,0,0.51747
633.3,36.4,24.7,0.0,3,0.63264
3469.3,67.4,23.8,0.0,0,0.64103
3328.4,11.8,11.0,0.0,0,0.47361
1973.2,30.6,9.9,0.0,1,0.53424
3854.0,17.1,8.0,0.0,2,0.44529
3052.2,71.7,3.2,0.0,1,0.58646
2119.5,76.8,1.6,0.0,3,0.63616
2803.6,25.4,2.1,0.0,0,0.4985
571.5,11.1,5.7,0.0,2,0.51501
2177.2,22.2,36.9,0.0,2,0.57331
2021.6,75.2,4.2,0.0,1,0.63535
341.6,36.1,11.9,0.0,0,0.61136
847.5,22.9,14.8,0.0,2,0.55878
259.3,69.1,36.9,0.0,3,0.74117
2273.9,17.4,34.3,0.0,1,0.55087
1272.3,65.7,10.6,0.0,2,0.64161
3204.8,24.5,31.0,0.0,0,0.5584
2542.7,13.0,20.4,0.0,0,0.51985
2677.1,54.5,40.2,0.0,1,0.64529
1384.1,44.2,12.1,0.0,1,0.58169
2899.3,75.2,33.9,0.0,0,0.70021
2670.9,10.3,18.0,0.0,0,0.5039
691.5,35.0,15.4,0.0,0,0.60866
3069.1,7.3,27.9,0.0,3,0.49666
340.0,46.9,8.0,0.0,3,0.62015
1872.4,23.9,16.4,0.0,3,0.55119
2019.4,55.7,8.0,0.0,0,0.60861
105.6,37.0,6.7,0.0,0,0.60648
655.6,56.8,8.0,0.0,3,0.63878
1618.4,27.8,2.0,0.0,0,0.53394
3306.1,60.2,37.8,0.0,3,0.65286
1864.1,78.8,27.0,0.0,0,0.71779
1921.7,19.8,13.2,0.0,3,0.52128
609.1,26.5,6.0,0.0,2,0.54227
3575.4,72.7,34.2,0.0,2,0.65323
1502.1,62.1,8.1,0.0,2,0.62387
289.7,54.3,23.3,0.0,1,0.66595
1552.9,23.5,34.9,0.0,3,0.59105
421.0,56.5,25.7,0.0,2,0.67397
3328.0,53.5,12.8,0.0,0,0.58234
1884.4,40.5,45.4,0.0,1,0.65443
3839.7,15.0,13.4,0.0,2,0.45157
604.5,28.5,12.3,0.0,0,0.58679
1963.5,13.0,33.5,0.0,2,0.54303
1930.0,39.3,25.8,0.0,2,0.60154
1256.5,45.3,34.0,0.0,3,0.65713
1037.2,26.9,31.8,0.0,3,0.61862
3393.4,59.8,14.4,0.0,1,0.57953
407.2,68.1,39.4,0.0,3,0.74672
4045.5,11.2,1.5,0.0,2,0.4097
2245.1,18.6,22.5,0.0,2,0.52191
2387.3,19.2,0.6,0.0,1,0.46483
684.0,10.3,9.3,0.0,0,0.53185
681.3,27.5,35.4,0.0,2,0.62391
1607.8,72.9,9.6,0.0,3,0.65577
1966.7,50.3,40.3,0.0,1,0.66285
2892.2,71.6,18.4,0.0,2,0.63781
1515.3,19.1,28.8,0.0,0,0.58176
1868.4,53.6,20.7,0.0,1,0.62653
602.7,67.1,2.5,0.0,0,0.65883
3402.4,42.0,37.5,0.0,3,0.60596
2685.0,76.9,14.4,0.0,3,0.64902
3261.0,16.9,33.0,0.0,3,0.53432
4793.4,40.1,9.1,0.0,3,0.4909
391.0,44.8,24.9,0.0,3,0.66395
1075.5,29.8,33.3,0.0,3,0.61893
4282.5,55.0,27.6,0.0,2,0.58605
266.0,77.8,19.5,0.0,2,0.7241
2297.9,63.4,3.7,0.0,0,0.61015
3383.7,86.3,23.8,0.0,2,0.66737
1815.7,29.6,42.1,0.0,0,0.63378
2341.4,22.9,15.2,0.0,0,0.53653
2618.3,24.5,38.1,0.0,2,0.57503
2063.7,81.6,16.1,0.0,0,0.6925
3035.4,62.4,45.9,0.0,0,0.69468
2503.5,36.4,7.8,0.0,3,0.54626
3807.9,46.6,15.2,0.0,3,0.54789
2355.3,54.4,30.8,0.0,3,0.64219
929.5,58.9,17.3,0.0,2,0.64653
3900.3,14.0,12.3,0.0,0,0.46818
4216.4,65.2,30.3,0.0,1,0.61875
1283.0,52.9,26.6,0.0,3,0.65872
1506.7,47.5,17.4,0.0,1,0.6041
3646.6,57.9,23.8,0.0,3,0.60505
1715.3,12.2,20.8,0.0,1,0.51464
5019.5,13.9,31.4,0.0,1,0.47445
3937.7,70.0,23.0,0.0,0,0.634
509.6,60.0,36.9,0.0,3,0.72388
3812.1,45.8,40.6,0.0,1,0.60254
1721.4,39.8,11.1,0.0,1,0.56403
2186.1,47.4,19.0,0.0,3,0.59907
3748.6,32.8,7.4,0.0,1,0.48417
42.2,53.9,18.2,0.0,2,0.66644
4003.4,44.1,7.9,0.0,1,0.50905
3705.8,66.8,34.4,0.0,0,0.6602
156.8,30.5,7.1,0.0,2,0.57365
2405.0,73.7,20.8,0.0,2,0.65379
675.4,61.1,20.5,0.0,0,0.68694
78.0,65.2,15.7,0.0,1,0.68095
2241.3,58.6,4.1,0.0,1,0.57661
4655.6,69.9,8.2,0.0,3,0.57387
4375.4,44.4,19.1,0.0,3,0.5468
2425.4,37.3,29.4,0.0,2,0.59313
3906.5,59.5,4.9,0.0,3,0.55875
2171.6,74.0,9.0,0.0,2,0.63948
866.2,72.8,6.3,0.0,3,0.67327
4316.5,35.8,15.4,0.0,2,0.50137
1834.6,66.2,24.5,0.0,1,0.65908
1808.4,69.0,23.5,0.0,0,0.68584
3848.3,39.8,26.2,0.0,1,0.55608
3283.1,23.5,10.4,0.0,2,0.48556
2869.9,60.1,21.5,0.0,2,0.60852
1392.9,81.4,24.6,0.0,2,0.71397
3925.3,11.9,2.0,0.0,2,0.42366
729.5,19.2,1.8,0.0,1,0.51753
857.8,53.2,0.3,0.0,1,0.59758
3820.8,34.4,21.7,0.0,3,0.53942
3643.1,87.3,8.2,0.0,1,0.62364
2011.5,74.0,21.0,0.0,3,0.67021
4164.1,51.4,7.1,0.0,0,0.54204
309.3,23.1,31.7,0.0,0,0.62919
244.4,62.5,8.3,0.0,2,0.64716
614.5,39.5,30.1,0.0,0,0.65854
1439.2,37.6,25.7,0.0,1,0.60359
3425.8,69.2,15.2,0.0,2,0.60439
4654.5,18.5,14.1,0.0,3,0.46233
1302.0,73.8,7.6,0.0,2,0.65257
4954.8,67.4,25.4,0.0,3,0.59577
1204.0,91.4,21.8,0.0,1,0.72944
3772.1,86.0,32.5,0.0,3,0.68836
1071.7,15.0,28.3,0.0,1,0.56148
3014.2,15.3,23.2,0.0,3,0.51021
657.6,74.1,11.4,0.0,3,0.69063
3796.7,68.2,29.3,0.0,3,0.64165
3646.3,25.6,18.7,0.0,3,0.51446
2368.1,51.0,18.9,0.0,0,0.61537
1328.8,85.4,7.5,0.0,3,0.68818
3855.4,50.9,21.5,0.0,1,0.56513
2329.6,74.7,9.7,0.0,1,0.63398
1432.6,27.2,35.2,0.0,2,0.5993
589.7,24.8,3.6,0.0,0,0.55613
2022.4,15.5,15.2,0.0,2,0.51193
2840.3,63.4,17.7,0.0,3,0.62894
1907.1,12.4,27.0,0.0,1,0.53692
2275.6,55.9,30.7,0.0,0,0.65948
589.1,50.6,21.1,0.0,1,0.65012
3777.8,14.8,1.3,0.0,0,0.4457
1108.8,60.9,9.6,0.0,0,0.6484
1644.8,44.7,12.2,0.0,0,0.6011
350.3,16.7,20.4,0.0,1,0.56877
2929.1,44.7,29.5,0.0,2,0.58879
468.5,39.7,30.2,0.0,0,0.66299
1534.8,51.1,7.0,0.0,0,0.60665
1458.2,80.5,29.9,0.0,1,0.71951
2131.1,25.7,15.0,0.0,1,0.52594
348.5,69.0,1.3,0.0,2,0.64988
58.0,27.1,29.2,0.0,3,0.63072
292.7,51.0,16.4,0.0,1,0.63923
4208.1,64.4,10.3,0.0,0,0.58141
2460.5,26.2,24.1,0.0,3,0.56153
2651.7,40.1,25.4,0.0,0,0.59733
3666.3,15.9,12.9,0.0,1,0.46266
3395.9,26.6,24.8,0.0,2,0.52707
2450.1,83.2,25.2,0.0,1,0.69697
3460.3,34.9,20.0,0.0,0,0.55063
455.4,54.8,1.5,0.0,1,0.60464
2539.7,88.7,2.0,0.0,3,0.65062
587.9,14.1,17.4,0.0,0,0.56403
1716.1,57.8,13.3,0.0,1,0.61697
4335.0,85.9,5.5,0.0,1,0.60124
2594.5,46.0,25.1,0.0,2,0.5987
1821.8,9.8,22.9,0.0,2,0.51312
2358.4,73.2,17.1,0.0,1,0.65031
3397.5,73.0,29.4,0.0,0,0.671
726.6,45.4,20.3,0.0,0,0.64593
2360.1,14.2,26.3,0.0,1,0.52652
1715.1,39.2,26.7,0.0,3,0.60447
1793.8,77.1,14.7,0.0,2,0.66452
2783.6,16.0,11.4,0.0,1,0.48155
982.0,37.3,21.2,0.0,0,0.62157
556.3,45.4,30.4,0.0,3,0.66274
646.9,48.0,27.6,0.0,3,0.66062
222.8,8.7,15.4,0.0,3,0.5468
2374.5,68.2,16.7,0.0,3,0.65061
3621.7,89.6,15.6,0.0,1,0.65927
1798.3,53.5,26.0,0.0,3,0.64881
2607.0,83.8,30.7,0.0,0,0.72089
500.4,15.7,6.9,0.0,0,0.54384
3830.8,13.6,15.3,0.0,2,0.46179
2024.6,51.5,19.5,0.0,0,0.62665
907.4,49.7,12.7,0.0,3,0.62779
1049.1,70.0,7.2,0.0,2,0.65349
2119.1,47.0,19.9,0.0,0,0.61419
3595.1,19.4,33.8,0.0,1,0.52951
1480.7,35.3,19.4,0.0,2,0.58205
3695.5,21.3,6.0,0.0,2,0.45343
3211.3,15.4,12.9,0.0,3,0.48413
516.4,49.6,5.9,0.0,3,0.61456
1022.1,34.1,5.3,0.0,1,0.55917
1984.9,40.7,30.9,0.0,1,0.61467
2941.2,59.0,0.1,0.0,2,0.55809
3134.6,81.1,26.7,0.0,3,0.68155
1745.3,35.3,21.8,0.0,1,0.58064
4124.3,45.7,37.2,0.0,0,0.60408
444.1,37.2,39.1,0.0,3,0.674
2922.2,46.5,41.6,0.0,0,0.64706
2317.7,70.9,16.8,0.0,3,0.656
3965.2,68.3,5.5,0.0,1,0.57256
2026.2,50.0,17.7,0.0,1,0.60406
3127.2,13.9,36.0,0.0,2,0.52859
1559.8,10.1,34.9,0.0,1,0.55527
1937.1,81.0,33.4,0.0,2,0.72392
2916.6,69.8,6.5,0.0,2,0.59728
1985.3,22.2,22.0,0.0,0,0.56084
263.1,10.9,12.6,0.0,3,0.54662
2585.7,79.4,17.4,0.0,3,0.66868
3449.3,65.2,17.2,0.0,0,0.61966
2784.4,55.2,33.0,0.0,3,0.63403
3164.8,89.1,18.5,0.0,1,0.67207
508.9,79.5,16.1,0.0,3,0.7145
341.3,30.8,11.1,0.0,0,0.59607
3922.8,96.1,32.0,0.0,2,0.69737
1979.6,36.3,18.7,0.0,0,0.58788
2773.3,60.5,9.0,0.0,1,0.59128
2404.6,60.3,6.2,0.0,3,0.58923
1987.7,13.9,2.7,0.0,0,0.49175
977.3,36.9,15.1,0.0,2,0.59016
1886.1,72.3,21.9,0.0,3,0.68087
3532.1,19.2,43.2,0.0,2,0.54616
1951.0,40.6,19.4,0.0,1,0.58849
2276.5,26.0,18.6,0.0,3,0.54691
3116.5,15.1,14.2,0.0,1,0.48255
3452.3,19.8,35.2,0.0,0,0.55098
2126.0,19.0,12.6,0.0,0,0.52577
4313.9,15.3,30.0,0.0,0,0.50532
245.9,8.0,19.2,0.0,0,0.56175
550.9,75.3,18.3,0.0,0,0.7202
602.8,71.7,25.4,0.0,1,0.70605
2197.8,38.8,8.3,0.0,1,0.5403
4332.7,78.2,13.0,0.0,1,0.6044
3402.0,30.5,33.5,0.0,1,0.55191
2792.4,20.3,25.9,0.0,0,0.54551
1077.7,69.9,0.3,0.0,3,0.64505
2241.4,60.6,19.5,0.0,2,0.63151
1585.1,8.1,4.3,0.0,1,0.47329
3360.4,64.0,26.9,0.0,1,0.62508
3475.5,51.1,35.5,0.0,0,0.62943
3005.4,27.6,0.9,0.0,2,0.48326
2217.7,24.7,14.4,0.0,0,0.54213
3629.5,33.6,5.1,0.0,1,0.48538
4101.3,39.3,9.5,0.0,3,0.50653
3833.2,71.8,37.4,0.0,3,0.66931
3019.9,65.7,0.1,0.0,2,0.57587
1892.4,63.0,3.7,0.0,2,0.60388
1499.9,21.1,16.1,0.0,1,0.53892
1321.6,74.2,8.9,0.0,1,0.65063
3346.4,60.8,18.5,0.0,3,0.60781
4068.9,62.1,32.4,0.0,1,0.61362
4574.3,7.6,30.9,0.0,2,0.46598
726.3,28.3,34.1,0.0,3,0.62376
1639.4,61.6,39.6,0.0,3,0.70999
1744.7,26.2,0.4,0.0,1,0.4985
3415.7,46.5,18.7,0.0,0,0.57747
4003.4,62.4,17.7,0.0,0,0.60013
2622.2,64.7,9.9,0.0,1,0.59946
3157.7,71.9,35.2,0.0,1,0.6706
4454.2,45.6,17.4,0.0,1,0.52751
1318.8,27.6,10.6,0.0,0,0.5623
3811.7,19.8,7.0,0.0,3,0.46972
834.9,77.3,14.7,0.0,3,0.70543
3985.3,8.7,4.1,0.0,2,0.41811
401.1,57.5,35.1,0.0,1,0.69989
4338.1,9.4,31.2,0.0,1,0.47016
63.1,68.1,17.7,0.0,0,0.71272
2776.5,54.0,13.7,0.0,3,0.58328
2154.7,77.5,32.2,0.0,2,0.6989
5317.1,43.3,14.9,0.0,0,0.51243
911.8,61.2,30.4,0.0,3,0.69908
3218.7,29.1,3.4,0.0,1,0.4776
1464.7,23.8,23.2,0.0,2,0.5674
3974.5,31.0,15.9,0.0,1,0.49755
896.0,80.8,24.2,0.0,1,0.72195
1865.6,60.1,7.8,0.0,1,0.6033
3359.1,50.9,33.9,0.0,2,0.60714
1737.4,26.2,3.1,0.0,3,0.52116
4616.6,21.0,12.2,0.0,0,0.46737
505.1,84.6,29.3,0.0,1,0.75409
3786.3,32.3,27.8,0.0,1,0.54143
3060.9,25.8,16.5,0.0,1,0.51202
1216.1,7.0,10.8,0.0,3,0.50712
1369.2,41.9,25.6,0.0,0,0.63429
4564.0,81.7,30.0,0.0,2,0.64521
2982.1,46.3,29.6,0.0,3,0.61011
2097.0,27.8,18.6,0.0,0,0.56349
2195.4,11.0,39.2,0.0,1,0.54708
2569.3,40.3,8.0,0.0,0,0.55629
3545.9,91.0,18.6,0.0,1,0.66659
1727.5,66.2,28.8,0.0,1,0.68008
2270.3,48.1,22.4,0.0,1,0.59896
1046.2,17.9,7.9,0.0,1,0.51454
564.3,59.0,20.7,0.0,3,0.68117
4309.7,19.0,19.9,0.0,1,0.47132
4648.0,33.6,5.7,0.0,1,0.46336
3002.0,92.5,42.2,0.0,0,0.76157
1027.1,63.8,29.3,0.0,2,0.68694
2109.2,7.0,18.6,0.0,0,0.51111
3670.1,16.8,1.4,0.0,2,0.43426
2971.9,32.7,27.7,0.0,3,0.56177
2574.0,70.8,27.9,0.0,2,0.66212
2692.2,16.6,6.3,0.0,2,0.47254
286.0,45.9,7.8,0.0,1,0.60565
737.0,26.7,17.7,0.0,0,0.59245
3579.7,68.3,23.2,0.0,2,0.62547
4967.4,76.7,27.4,0.0,0,0.63585
3819.0,54.9,11.6,0.0,2,0.55646
3692.5,10.7,5.9,0.0,1,0.4266
739.5,6.2,34.7,0.0,1,0.57046
2018.6,51.5,4.1,0.0,1,0.57098
3704.3,74.3,10.6,0.0,2,0.60371
1192.5,47.0,17.5,0.0,2,0.60951
3278.3,82.3,15.1,0.0,1,0.64283
2827.8,80.4,13.9,0.0,0,0.665
2149.3,9.1,16.6,0.0,1,0.49189
1750.3,69.2,46.1,0.0,3,0.73159
731.8,52.7,34.6,0.0,3,0.69748
2633.0,84.1,40.9,0.0,2,0.72509
3546.3,47.3,39.7,0.0,3,0.62398
1855.7,47.9,17.0,0.0,3,0.61495
1280.6,91.7,39.8,0.0,1,0.77881
4806.8,71.6,31.1,0.0,1,0.61402
3101.4,49.3,40.3,0.0,3,0.64116
4314.0,8.7,30.3,0.0,1,0.46819
4665.6,25.1,19.2,0.0,1,0.47072
2851.0,29.2,31.9,0.0,2,0.56137
443.3,29.1,35.8,0.0,1,0.63219
3770.0,28.2,34.1,0.0,1,0.53789
835.1,76.5,40.7,0.0,3,0.76835
787.4,61.8,14.9,0.0,1,0.65599
1470.9,37.9,1.0,0.0,1,0.53835
582.7,11.3,19.9,0.0,2,0.54228
4358.9,30.0,22.8,0.0,2,0.50822
2827.7,77.7,1.8,0.0,1,0.6113
2957.2,63.1,22.0,0.0,0,0.63869
779.8,48.7,1.9,0.0,1,0.58763
177.2,80.0,4.2,0.0,2,0.69062
3398.1,80.8,3.4,0.0,0,0.62551
2590.5,65.4,11.3,0.0,2,0.60208
1873.3,26.5,11.8,0.0,0,0.54881
2894.8,64.0,11.9,0.0,1,0.59935
2743.7,37.7,9.7,0.0,1,0.53347
4136.9,48.5,24.5,0.0,1,0.56447
1203.3,35.0,23.1,0.0,1,0.60219
104.6,60.7,30.2,0.0,2,0.70483
2029.6,56.3,37.9,0.0,1,0.66935
348.5,44.5,28.5,0.0,0,0.67371
4123.5,71.6,4.0,0.0,2,0.56478
2419.4,91.7,21.0,0.0,3,0.70448
4793.1,58.3,31.7,0.0,1,0.58943
762.1,12.0,16.3,0.0,1,0.53144
571.0,86.9,20.5,0.0,3,0.748
258.0,54.0,10.1,0.0,2,0.6372
2047.8,86.7,30.6,0.0,0,0.74202
3067.2,77.0,23.9,0.0,1,0.65574
3634.7,46.1,24.9,0.0,1,0.57405
4055.1,33.4,20.4,0.0,1,0.51024
543.1,30.9,14.7,0.0,1,0.58544
1267.4,71.4,39.4,0.0,1,0.73071
455.8,12.6,32.9,0.0,0,0.60233
1620.6,59.5,25.6,0.0,3,0.66255
911.4,40.8,6.6,0.0,3,0.58254
105.3,57.5,18.8,0.0,3,0.67439
1879.5,76.5,10.3,0.0,0,0.66998
972.3,68.3,29.6,0.0,2,0.70551
2164.6,24.8,11.5,0.0,3,0.5278
1873.0,53.7,10.5,0.0,1,0.59412
3237.4,81.2,18.4,0.0,1,0.65136
1066.9,47.0,11.0,0.0,2,0.60395
301.4,9.9,3.1,0.0,1,0.50006
2763.4,30.7,37.1,0.0,2,0.57806
2588.4,16.8,16.2,0.0,0,0.51768
4395.4,12.9,38.3,0.0,0,0.51795
2782.7,7.4,31.6,0.0,1,0.50875
3542.8,30.3,15.8,0.0,0,0.52652
2121.0,51.0,23.1,0.0,2,0.61367
1880.6,17.6,15.0,0.0,2,0.51855
2863.5,30.5,5.2,0.0,3,0.51235
436.2,7.7,26.3,0.0,3,0.55737
4123.4,82.7,20.2,0.0,2,0.6371
2144.4,28.4,22.2,0.0,0,0.57283
497.7,57.9,30.5,0.0,1,0.68375
598.7,33.5,26.3,0.0,3,0.62748
4215.0,60.8,26.3,0.0,2,0.59959
1905.6,35.2,31.3,0.0,2,0.60153
728.9,63.8,21.2,0.0,1,0.67475
728.1,11.5,27.8,0.0,3,0.56734
2928.0,70.4,2.0,0.0,2,0.59002
2345.8,57.7,36.8,0.0,0,0.67737
2389.6,5.8,15.2,0.0,3,0.48378
1385.0,78.2,13.0,0.0,3,0.67842
984.7,29.9,13.3,0.0,0,0.58316
4458.2,78.2,23.3,0.0,2,0.61861
728.0,17.9,29.7,0.0,1,0.57767
2610.8,61.5,18.8,0.0,0,0.63527
4716.3,26.6,5.8,0.0,1,0.43908
2982.2,95.4,17.5,0.0,1,0.68581
1120.1,78.2,9.6,0.0,2,0.67604
3427.5,20.3,23.9,0.0,3,0.5214
508.0,44.4,19.7,0.0,2,0.63212
3114.1,15.0,16.4,0.0,3,0.50024
3355.9,12.4,22.9,0.0,0,0.50427
552.7,30.9,29.7,0.0,2,0.61558
2042.9,27.4,11.0,0.0,1,0.52607
163.2,51.7,28.3,0.0,2,0.68292
994.7,36.5,10.3,0.0,1,0.57235
2919.3,9.6,25.0,0.0,2,0.48921
660.0,11.9,15.2,0.0,0,0.5511
50.8,10.8,30.8,0.0,1,0.5888
4512.2,31.8,1.5,0.0,1,0.45241
1858.3,31.6,21.8,0.0,0,0.58701
3385.8,8.0,15.4,0.0,2,0.45849
4021.7,22.1,30.4,0.0,2,0.50942
1091.3,53.8,1.2,0.0,1,0.58916
3247.9,50.0,37.1,0.0,3,0.62837
3935.3,75.1,2.0,0.0,2,0.58076
2045.6,44.9,33.9,0.0,1,0.62748
3731.6,70.8,10.6,0.0,1,0.58552
2372.4,23.4,35.9,0.0,0,0.58891
4450.9,8.5,5.5,0.0,3,0.41014
3290.1,10.7,15.6,0.0,2,0.46194
1376.7,65.4,39.6,0.0,3,0.71678
1823.5,35.1,27.7,0.0,1,0.58666
2418.7,8.2,32.9,0.0,3,0.5339
2226.4,36.9,18.1,0.0,2,0.56876
1123.5,14.4,16.6,0.0,2,0.52583
2444.0,19.2,14.6,0.0,0,0.52329
3749.8,83.0,28.7,0.0,3,0.6809
823.7,20.4,21.1,0.0,2,0.5602
3400.0,55.0,0.4,0.0,2,0.54012
1791.5,43.5,1.9,0.0,1,0.55536
648.5,35.3,40.5,0.0,1,0.65403
874.5,51.6,29.1,0.0,3,0.67681
153.5,23.1,23.2,0.0,1,0.58921
3544.8,60.1,33.6,0.0,1,0.62572
3403.5,80.7,26.6,0.0,3,0.66828
4702.8,50.4,11.2,0.0,2,0.51974
2165.3,22.1,9.0,0.0,3,0.51579
232.3,15.9,19.8,0.0,0,0.58342
731.2,54.6,9.4,0.0,0,0.64169
852.7,38.0,21.3,0.0,0,0.62673
3565.0,64.9,26.3,0.0,2,0.61809
891.6,82.1,21.1,0.0,1,0.72006
378.2,18.2,0.1,0.0,1,0.52249
4944.1,33.9,1.4,0.0,2,0.44063
3375.3,53.4,33.5,0.0,2,0.61678
3375.0,15.9,41.7,0.0,0,0.55944
2459.6,8.4,15.4,0.0,3,0.4951
182.1,84.9,24.3,0.0,2,0.75232
4231.4,35.2,18.8,0.0,0,0.52918
2703.8,81.3,16.6,0.0,2,0.65267
3712.6,72.8,9.8,0.0,0,0.61355
767.8,80.9,10.1,0.0,2,0.69115
4120.5,38.7,7.7,0.0,0,0.5128
1390.3,7.3,11.5,0.0,3,0.51111
883.9,39.0,17.0,0.0,1,0.60067
3016.3,44.5,0.2,0.0,3,0.53068
1796.9,77.1,11.0,0.0,2,0.66142
3017.4,72.2,9.5,0.0,3,0.61723
655.1,69.5,9.7,0.0,0,0.68145
1229.3,8.4,27.2,0.0,3,0.54131
1660.1,46.9,26.6,0.0,3,0.62752
3799.0,72.8,6.1,0.0,3,0.59944
219.2,29.3,19.5,0.0,0,0.61634
210.3,95.4,21.5,0.0,3,0.77659
3451.0,34.5,12.1,0.0,3,0.52042
3672.9,81.5,13.4,0.0,3,0.64094
1057.2,44.1,30.2,0.0,3,0.64652
1237.1,8.5,10.1,0.0,3,0.51509
3388.9,25.7,22.1,0.0,0,0.53469
1429.1,38.6,30.3,0.0,2,0.62304
2585.6,58.5,22.4,0.0,1,0.61888
644.0,73.8,19.8,0.0,0,0.7178
3279.2,20.7,41.3,0.0,3,0.56351
350.9,11.3,24.1,0.0,1,0.56353
2413.8,55.9,6.5,0.0,2,0.5829
2271.6,67.0,17.7,0.0,1,0.64115
3039.8,47.2,43.5,0.0,1,0.62715
2845.8,64.2,17.5,0.0,0,0.63305
576.0,59.6,32.7,0.0,0,0.71627
3163.1,69.6,2.7,0.0,2,0.58004
1837.1,53.0,6.9,0.0,2,0.59034
1085.6,40.3,13.8,0.0,2,0.59066
2515.2,49.7,9.3,0.0,3,0.58154
1125.0,7.6,17.8,0.0,3,0.5218
1854.2,13.4,16.2,0.0,3,0.51844
2689.8,82.4,13.1,0.0,1,0.65037
2680.8,36.9,0.7,0.0,1,0.50797
3299.5,72.5,31.9,0.0,0,0.67828
1170.4,27.3,33.9,0.0,2,0.60816
1516.6,56.4,21.6,0.0,3,0.65301
3019.0,62.2,29.2,0.0,3,0.64134
4404.0,27.1,12.1,0.0,3,0.47294
3401.0,54.6,11.4,0.0,2,0.56729
2568.4,29.3,25.8,0.0,1,0.55701
1874.5,34.5,4.3,0.0,1,0.52653
454.1,52.3,21.7,0.0,3,0.65812
5097.8,62.5,31.3,0.0,3,0.58974
3406.7,10.0,4.1,0.0,2,0.4337
3807.0,58.8,24.0,0.0,3,0.59854
2072.1,21.8,21.4,0.0,0,0.55612
3762.3,63.3,32.5,0.0,0,0.64528
959.1,35.6,13.1,0.0,0,0.59772
2342.2,73.7,5.5,0.0,0,0.63929
2042.7,31.7,14.8,0.0,2,0.54343
1980.0,57.5,36.2,0.0,3,0.67647
704.6,28.0,34.0,0.0,1,0.62066
4589.9,68.9,2.6,0.0,3,0.54949
2036.1,30.8,5.1,0.0,3,0.52367
2242.1,24.1,40.8,0.0,1,0.58184
146.5,66.3,11.0,0.0,2,0.67521
2246.3,15.0,28.5,0.0,0,0.55236
4463.2,68.3,35.3,0.0,3,0.64661
